medal_id,country_medal,city,discipline_title,participant_type,event_gender,medal_type
m10795,China,atlanta,Gymnastics Artistic,Athlete,Men,GOLD
m10796,China,atlanta,Gymnastics Artistic,Athlete,Men,SILVER
m10797,China,atlanta,Gymnastics Artistic,Athlete,Men,BRONZE
m10798,China,atlanta,Gymnastics Artistic,Athlete,Women,GOLD
m10799,China,atlanta,Gymnastics Artistic,GameTeam,Women,GOLD
m10800,China,barcelona,Gymnastics Artistic,Athlete,Women,BRONZE
m10801,China,barcelona,Gymnastics Artistic,Athlete,Women,BRONZE
m10802,China,barcelona,Gymnastics Artistic,Athlete,Women,GOLD
m10803,China,barcelona,Gymnastics Artistic,Athlete,Women,SILVER
m10804,China,barcelona,Gymnastics Artistic,Athlete,Women,BRONZE
m10805,China,barcelona,Gymnastics Artistic,Athlete,Women,GOLD
m10806,China,barcelona,Gymnastics Artistic,Athlete,Women,SILVER
m10807,China,barcelona,Gymnastics Artistic,GameTeam,Women,BRONZE
m10808,China,beijing,Gymnastics Artistic,Athlete,Women,BRONZE
m10809,China,beijing,Gymnastics Artistic,Athlete,Women,BRONZE
m10810,China,beijing,Gymnastics Artistic,Athlete,Men,GOLD
m10811,China,beijing,Gymnastics Artistic,Athlete,Men,SILVER
m10812,China,beijing,Gymnastics Artistic,Athlete,Men,BRONZE
m10813,China,beijing,Gymnastics Artistic,Athlete,Men,GOLD
m10814,China,beijing,Gymnastics Artistic,Athlete,Men,SILVER
m10815,China,beijing,Gymnastics Artistic,Athlete,Men,BRONZE
m10816,China,beijing,Gymnastics Artistic,Athlete,Men,GOLD
m10817,China,beijing,Gymnastics Artistic,Athlete,Men,SILVER
m10818,China,beijing,Gymnastics Artistic,Athlete,Men,BRONZE
m10819,China,beijing,Gymnastics Artistic,Athlete,Women,GOLD
m10820,China,beijing,Gymnastics Artistic,GameTeam,Women,SILVER
m10821,China,beijing,Gymnastics Artistic,GameTeam,Women,BRONZE
m10822,China,london,Gymnastics Artistic,Athlete,Men,GOLD
m10823,China,london,Gymnastics Artistic,Athlete,Men,SILVER
m10824,China,london,Gymnastics Artistic,Athlete,Men,BRONZE
m10825,China,london,Gymnastics Artistic,Athlete,Women,GOLD
m10826,China,london,Gymnastics Artistic,Athlete,Women,SILVER
m10827,China,london,Gymnastics Artistic,Athlete,Women,BRONZE
m10828,China,london,Gymnastics Artistic,Athlete,Men,GOLD
m10829,China,london,Gymnastics Artistic,GameTeam,Men,SILVER
m10830,China,los angeles,Gymnastics Artistic,Athlete,Men,BRONZE
m10831,China,los angeles,Gymnastics Artistic,Athlete,Men,GOLD
m10832,China,los angeles,Gymnastics Artistic,Athlete,Men,SILVER
m10833,China,los angeles,Gymnastics Artistic,Athlete,Men,BRONZE
m10834,China,los angeles,Gymnastics Artistic,Athlete,Men,GOLD
m10835,China,los angeles,Gymnastics Artistic,Athlete,Men,SILVER
m10836,China,los angeles,Gymnastics Artistic,Athlete,Men,BRONZE
m10837,China,los angeles,Gymnastics Artistic,Athlete,Men,GOLD
m10838,China,los angeles,Gymnastics Artistic,Athlete,Men,SILVER
m10839,China,los angeles,Gymnastics Artistic,GameTeam,Men,BRONZE
m10840,China,los angeles,Gymnastics Artistic,GameTeam,Men,GOLD
m10841,China,rio,Gymnastics Artistic,GameTeam,Men,SILVER
m10842,China,rio,Gymnastics Artistic,GameTeam,Men,BRONZE
m10843,China,seoul,Gymnastics Artistic,Athlete,Men,BRONZE
m10844,China,seoul,Gymnastics Artistic,Athlete,Men,GOLD
m10845,China,sydney,Gymnastics Artistic,Athlete,Men,SILVER
m10846,China,sydney,Gymnastics Artistic,Athlete,Men,BRONZE
m10847,China,sydney,Gymnastics Artistic,Athlete,Women,GOLD
m10848,China,sydney,Gymnastics Artistic,Athlete,Women,SILVER
m10849,China,sydney,Gymnastics Artistic,Athlete,Women,SILVER
m10850,China,sydney,Gymnastics Artistic,Athlete,Women,GOLD
m10851,China,sydney,Gymnastics Artistic,GameTeam,Women,SILVER
m10852,Poland,beijing,Gymnastics Artistic,Athlete,Women,BRONZE
m10853,Poland,helsinki,Gymnastics Artistic,Athlete,Women,GOLD
m10854,Poland,melbourne,Gymnastics Artistic,GameTeam,Women,SILVER
m10855,Poland,sydney,Gymnastics Artistic,Athlete,Women,BRONZE
m10856,South Korea,athens,Gymnastics Artistic,Athlete,Women,GOLD
m10857,South Korea,athens,Gymnastics Artistic,Athlete,Women,SILVER
m10858,South Korea,atlanta,Gymnastics Artistic,Athlete,Women,BRONZE
m10859,South Korea,barcelona,Gymnastics Artistic,Athlete,Men,GOLD
m10860,South Korea,beijing,Gymnastics Artistic,Athlete,Men,SILVER
m10861,South Korea,london,Gymnastics Artistic,Athlete,Men,BRONZE
m10862,South Korea,seoul,Gymnastics Artistic,Athlete,Women,GOLD
m10863,South Korea,sydney,Gymnastics Artistic,Athlete,Women,SILVER
m10864,South Korea,sydney,Gymnastics Artistic,Athlete,Women,BRONZE
m10865,Romania,athens,Gymnastics Artistic,Athlete,Men,GOLD
m10866,Romania,athens,Gymnastics Artistic,Athlete,Men,SILVER
m10867,Romania,athens,Gymnastics Artistic,Athlete,Men,BRONZE
m10868,Romania,athens,Gymnastics Artistic,Athlete,Men,GOLD
m10869,Romania,athens,Gymnastics Artistic,Athlete,Men,SILVER
m10870,Romania,athens,Gymnastics Artistic,Athlete,Men,BRONZE
m10871,Romania,athens,Gymnastics Artistic,Athlete,Men,GOLD
m10872,Romania,athens,Gymnastics Artistic,Athlete,Men,SILVER
m10873,Romania,athens,Gymnastics Artistic,GameTeam,Men,BRONZE
m10874,Romania,athens,Gymnastics Artistic,GameTeam,Men,BRONZE
m10875,Romania,atlanta,Gymnastics Artistic,Athlete,Women,GOLD
m10876,Romania,atlanta,Gymnastics Artistic,Athlete,Women,SILVER
m10877,Romania,atlanta,Gymnastics Artistic,Athlete,Women,BRONZE
m10878,Romania,atlanta,Gymnastics Artistic,Athlete,Men,GOLD
m10879,Romania,atlanta,Gymnastics Artistic,Athlete,Men,SILVER
m10880,Romania,atlanta,Gymnastics Artistic,Athlete,Men,BRONZE
m10881,Romania,atlanta,Gymnastics Artistic,Athlete,Women,GOLD
m10882,Romania,atlanta,Gymnastics Artistic,Athlete,Women,SILVER
m10883,Romania,atlanta,Gymnastics Artistic,Athlete,Women,BRONZE
m10884,Romania,atlanta,Gymnastics Artistic,GameTeam,Men,GOLD
m10885,Romania,barcelona,Gymnastics Artistic,Athlete,Men,SILVER
m10886,Romania,barcelona,Gymnastics Artistic,Athlete,Men,BRONZE
m10887,Romania,barcelona,Gymnastics Artistic,Athlete,Women,GOLD
m10888,Romania,barcelona,Gymnastics Artistic,Athlete,Women,SILVER
m10889,Romania,barcelona,Gymnastics Artistic,GameTeam,Women,BRONZE
m10890,Romania,beijing,Gymnastics Artistic,Athlete,Men,GOLD
m10891,Romania,beijing,Gymnastics Artistic,GameTeam,Men,SILVER
m10892,Romania,london,Gymnastics Artistic,Athlete,Men,BRONZE
m10893,Romania,london,Gymnastics Artistic,Athlete,Men,GOLD
m10894,Romania,london,Gymnastics Artistic,GameTeam,Men,SILVER
m10895,Romania,los angeles,Gymnastics Artistic,Athlete,Men,BRONZE
m10896,Romania,los angeles,Gymnastics Artistic,Athlete,Men,GOLD
m10897,Romania,los angeles,Gymnastics Artistic,Athlete,Men,SILVER
m10898,Romania,los angeles,Gymnastics Artistic,Athlete,Men,BRONZE
m10899,Romania,los angeles,Gymnastics Artistic,Athlete,Men,GOLD
m10900,Romania,los angeles,Gymnastics Artistic,Athlete,Men,SILVER
m10901,Romania,los angeles,Gymnastics Artistic,Athlete,Men,BRONZE
m10902,Romania,los angeles,Gymnastics Artistic,GameTeam,Women,GOLD
m10903,Romania,melbourne,Gymnastics Artistic,Athlete,Women,SILVER
m10904,Romania,melbourne,Gymnastics Artistic,GameTeam,Women,BRONZE
m10905,Romania,montreal,Gymnastics Artistic,Athlete,Men,GOLD
m10906,Romania,montreal,Gymnastics Artistic,Athlete,Men,SILVER
m10907,Romania,montreal,Gymnastics Artistic,Athlete,Men,BRONZE
m10908,Romania,montreal,Gymnastics Artistic,Athlete,Women,GOLD
m10909,Romania,montreal,Gymnastics Artistic,Athlete,Women,SILVER
m10910,Romania,montreal,Gymnastics Artistic,Athlete,Women,SILVER
m10911,Romania,montreal,Gymnastics Artistic,Athlete,Women,GOLD
m10912,Romania,montreal,Gymnastics Artistic,GameTeam,Women,SILVER
m10913,Romania,moscow,Gymnastics Artistic,Athlete,Women,BRONZE
m10914,Romania,moscow,Gymnastics Artistic,Athlete,Men,GOLD
m10915,Romania,moscow,Gymnastics Artistic,Athlete,Men,SILVER
m10916,Romania,moscow,Gymnastics Artistic,Athlete,Men,BRONZE
m10917,Romania,moscow,Gymnastics Artistic,Athlete,Men,GOLD
m10918,Romania,moscow,Gymnastics Artistic,Athlete,Men,SILVER
m10919,Romania,moscow,Gymnastics Artistic,GameTeam,Men,BRONZE
m10920,Romania,rome,Gymnastics Artistic,GameTeam,Women,GOLD
m10921,Romania,seoul,Gymnastics Artistic,Athlete,Women,SILVER
m10922,Romania,seoul,Gymnastics Artistic,Athlete,Women,BRONZE
m10923,Romania,seoul,Gymnastics Artistic,Athlete,Men,GOLD
m10924,Romania,seoul,Gymnastics Artistic,Athlete,Men,SILVER
m10925,Romania,seoul,Gymnastics Artistic,Athlete,Men,BRONZE
m10926,Romania,seoul,Gymnastics Artistic,Athlete,Women,GOLD
m10927,Romania,seoul,Gymnastics Artistic,Athlete,Women,SILVER
m10928,Romania,seoul,Gymnastics Artistic,Athlete,Women,BRONZE
m10929,Romania,seoul,Gymnastics Artistic,GameTeam,Women,GOLD
m10930,Romania,sydney,Gymnastics Artistic,Athlete,Women,SILVER
m10931,Romania,sydney,Gymnastics Artistic,Athlete,Women,BRONZE
m10932,Romania,sydney,Gymnastics Artistic,Athlete,Men,GOLD
m10933,Romania,sydney,Gymnastics Artistic,Athlete,Men,SILVER
m10934,Romania,sydney,Gymnastics Artistic,Athlete,Men,BRONZE
m10935,Romania,sydney,Gymnastics Artistic,GameTeam,Women,GOLD
m10936,Russia,athens,Gymnastics Artistic,Athlete,Women,SILVER
m10937,Russia,athens,Gymnastics Artistic,Athlete,Women,BRONZE
m10938,Russia,athens,Gymnastics Artistic,GameTeam,Women,GOLD
m10939,Russia,atlanta,Gymnastics Artistic,Athlete,Women,SILVER
m10940,Russia,atlanta,Gymnastics Artistic,Athlete,Women,BRONZE
m10941,Russia,atlanta,Gymnastics Artistic,Athlete,Men,GOLD
m10942,Russia,atlanta,Gymnastics Artistic,Athlete,Men,SILVER
m10943,Russia,atlanta,Gymnastics Artistic,Athlete,Men,BRONZE
m10944,Russia,atlanta,Gymnastics Artistic,Athlete,Men,GOLD
m10945,Russia,atlanta,Gymnastics Artistic,GameTeam,Men,SILVER
m10946,Russia,atlanta,Gymnastics Artistic,GameTeam,Men,BRONZE
m10947,Russia,beijing,Gymnastics Artistic,Athlete,Women,GOLD
m10948,Russia,beijing,Gymnastics Artistic,Athlete,Women,GOLD
m10949,Russia,london,Gymnastics Artistic,Athlete,Women,BRONZE
m10950,Russia,london,Gymnastics Artistic,Athlete,Men,GOLD
m10951,Russia,london,Gymnastics Artistic,Athlete,Men,GOLD
m10952,Russia,london,Gymnastics Artistic,Athlete,Men,BRONZE
m10953,Russia,london,Gymnastics Artistic,Athlete,Women,GOLD
m10954,Russia,london,Gymnastics Artistic,Athlete,Women,SILVER
m10955,Russia,london,Gymnastics Artistic,Athlete,Women,BRONZE
m10956,Russia,london,Gymnastics Artistic,GameTeam,Men,GOLD
m10957,Russia,rio,Gymnastics Artistic,Athlete,Men,SILVER
m10958,Russia,rio,Gymnastics Artistic,Athlete,Men,BRONZE
m10959,Russia,rio,Gymnastics Artistic,Athlete,Men,GOLD
m10960,Russia,rio,Gymnastics Artistic,Athlete,Men,SILVER
m10961,Russia,rio,Gymnastics Artistic,Athlete,Men,BRONZE
m10962,Russia,rio,Gymnastics Artistic,Athlete,Men,GOLD
m10963,Russia,rio,Gymnastics Artistic,GameTeam,Men,SILVER
m10964,Russia,rio,Gymnastics Artistic,GameTeam,Men,BRONZE
m10965,Russia,sydney,Gymnastics Artistic,Athlete,Women,GOLD
m10966,Russia,sydney,Gymnastics Artistic,Athlete,Women,SILVER
m10967,Russia,sydney,Gymnastics Artistic,Athlete,Women,BRONZE
m10968,Russia,sydney,Gymnastics Artistic,Athlete,Men,GOLD
m10969,Russia,sydney,Gymnastics Artistic,Athlete,Men,SILVER
m10970,Russia,sydney,Gymnastics Artistic,Athlete,Men,BRONZE
m10971,Russia,sydney,Gymnastics Artistic,Athlete,Women,GOLD
m10972,Russia,sydney,Gymnastics Artistic,Athlete,Women,SILVER
m10973,Russia,sydney,Gymnastics Artistic,Athlete,Women,SILVER
m10974,Russia,sydney,Gymnastics Artistic,Athlete,Men,GOLD
m10975,Russia,sydney,Gymnastics Artistic,Athlete,Men,SILVER
m10976,Russia,sydney,Gymnastics Artistic,Athlete,Men,SILVER
m10977,Russia,sydney,Gymnastics Artistic,Athlete,Men,SILVER
m10978,Russia,sydney,Gymnastics Artistic,GameTeam,Men,GOLD
m10979,Russia,sydney,Gymnastics Artistic,GameTeam,Men,SILVER
m10980,United States,tokyo,Athletics,Athlete,Men,GOLD
m10981,United States,tokyo,Athletics,Athlete,Men,SILVER
m10982,United States,tokyo,Athletics,Athlete,Men,BRONZE
m10983,United States,tokyo,Athletics,GameTeam,Men,GOLD
m10984,United States,tokyo,Athletics,GameTeam,Men,SILVER
m10985,United States,tokyo,Athletics,GameTeam,Men,BRONZE
m10986,United States,tokyo,Athletics,Athlete,Men,GOLD
m10987,United States,tokyo,Athletics,Athlete,Men,SILVER
m10988,United States,tokyo,Athletics,Athlete,Men,BRONZE
m10989,United States,tokyo,Athletics,Athlete,Men,BRONZE
m10990,United States,tokyo,Athletics,Athlete,Men,GOLD
m10991,United States,tokyo,Athletics,Athlete,Men,SILVER
m10992,United States,tokyo,Athletics,Athlete,Men,BRONZE
m10993,United States,tokyo,Athletics,Athlete,Men,GOLD
m10994,United States,tokyo,Athletics,Athlete,Men,SILVER
m10995,United States,tokyo,Athletics,Athlete,Men,BRONZE
m10996,United States,tokyo,Athletics,Athlete,Men,GOLD
m10997,United States,tokyo,Athletics,Athlete,Men,SILVER
m10998,United States,tokyo,Athletics,Athlete,Men,BRONZE
m10999,United States,tokyo,Athletics,Athlete,Men,GOLD
m11000,United States,tokyo,Athletics,Athlete,Men,SILVER
m11001,United States,tokyo,Athletics,Athlete,Men,BRONZE
m11002,United States,tokyo,Athletics,Athlete,Men,BRONZE
m11003,United States,tokyo,Athletics,Athlete,Men,GOLD
m11004,United States,tokyo,Athletics,Athlete,Men,SILVER
m11005,United States,tokyo,Athletics,Athlete,Men,SILVER
m11006,United States,tokyo,Athletics,Athlete,Men,GOLD
m11007,United States,tokyo,Athletics,Athlete,Men,SILVER
m11008,United States,tokyo,Athletics,GameTeam,Men,BRONZE
m11009,United States,tokyo,Athletics,GameTeam,Men,GOLD
m11010,United States,tokyo,Athletics,GameTeam,Men,SILVER
m11011,United States,tokyo,Athletics,GameTeam,Men,BRONZE
m11012,United States,atlanta,Baseball,GameTeam,Men,GOLD
m11013,United States,beijing,Baseball,GameTeam,Men,SILVER
m11014,United States,sydney,Baseball,GameTeam,Men,BRONZE
m11015,United States,tokyo,Baseball/Softball,GameTeam,Women,SILVER
m11016,United States,tokyo,Baseball/Softball,GameTeam,Women,BRONZE
m11017,United States,athens,Basketball,GameTeam,Men,GOLD
m11018,United States,athens,Basketball,GameTeam,Men,SILVER
m11019,United States,atlanta,Basketball,GameTeam,Men,BRONZE
m11020,United States,atlanta,Basketball,GameTeam,Women,GOLD
m11021,United States,barcelona,Basketball,GameTeam,Women,SILVER
m11022,United States,barcelona,Basketball,GameTeam,Women,BRONZE
m11023,United States,beijing,Basketball,GameTeam,Men,GOLD
m11024,United States,beijing,Basketball,GameTeam,Men,SILVER
m11025,United States,berlin,Basketball,GameTeam,Men,BRONZE
m11026,United States,helsinki,Basketball,GameTeam,Women,GOLD
m11027,United States,london,Basketball,GameTeam,Women,SILVER
m11028,United States,london,Basketball,GameTeam,Women,BRONZE
m11029,United States,london,Basketball,GameTeam,Men,GOLD
m11030,United States,los angeles,Basketball,GameTeam,Men,SILVER
m11031,United States,los angeles,Basketball,GameTeam,Men,BRONZE
m11032,United States,melbourne,Basketball,GameTeam,Men,GOLD
m11033,United States,mexico city,Basketball,GameTeam,Men,SILVER
m11034,United States,montreal,Basketball,GameTeam,Men,BRONZE
m11035,United States,montreal,Basketball,GameTeam,Men,GOLD
m11036,United States,munich,Basketball,GameTeam,Men,SILVER
m11037,United States,rio,Basketball,GameTeam,Men,BRONZE
m11038,United States,rio,Basketball,GameTeam,Men,GOLD
m11039,United States,rome,Basketball,GameTeam,Men,SILVER
m11040,United States,seoul,Basketball,GameTeam,Men,BRONZE
m11041,United States,seoul,Basketball,GameTeam,Men,GOLD
m11042,United States,sydney,Basketball,GameTeam,Men,SILVER
m11043,United States,sydney,Basketball,GameTeam,Men,BRONZE
m11044,United States,tokyo,Basketball,GameTeam,Men,GOLD
m11045,United States,tokyo,Basketball,GameTeam,Men,SILVER
m11046,United States,tokyo,Basketball,GameTeam,Men,BRONZE
m11047,United States,athens,Beach Volleyball,GameTeam,Women,SILVER
m11048,United States,athens,Beach Volleyball,GameTeam,Women,SILVER
m11049,United States,athens,Beach Volleyball,GameTeam,Women,BRONZE
m11050,United States,athens,Beach Volleyball,GameTeam,Women,BRONZE
m11051,United States,atlanta,Beach Volleyball,GameTeam,Men,GOLD
m11052,United States,atlanta,Beach Volleyball,GameTeam,Men,GOLD
m11053,United States,atlanta,Beach Volleyball,GameTeam,Men,SILVER
m11054,United States,atlanta,Beach Volleyball,GameTeam,Men,SILVER
m11055,United States,beijing,Beach Volleyball,GameTeam,Men,BRONZE
m11056,United States,beijing,Beach Volleyball,GameTeam,Men,BRONZE
m11057,United States,beijing,Beach Volleyball,GameTeam,Men,GOLD
m11058,United States,beijing,Beach Volleyball,GameTeam,Men,GOLD
m11059,United States,london,Beach Volleyball,GameTeam,Men,SILVER
m11060,United States,london,Beach Volleyball,GameTeam,Men,SILVER
m11061,United States,london,Beach Volleyball,GameTeam,Men,BRONZE
m11062,United States,london,Beach Volleyball,GameTeam,Men,BRONZE
m11063,United States,rio,Beach Volleyball,GameTeam,Women,GOLD
m11064,United States,rio,Beach Volleyball,GameTeam,Women,GOLD
m11065,United States,sydney,Beach Volleyball,GameTeam,Women,SILVER
m11066,United States,sydney,Beach Volleyball,GameTeam,Women,SILVER
m11067,United States,tokyo,Beach Volleyball,GameTeam,Women,BRONZE
m11068,United States,tokyo,Beach Volleyball,GameTeam,Women,BRONZE
m11069,United States,beijing,Bobsleigh,Athlete,Men,GOLD
m11070,United States,beijing,Bobsleigh,GameTeam,Men,SILVER
m11071,United States,beijing,Bobsleigh,Athlete,Men,BRONZE
m11072,United States,beijing,Bobsleigh,GameTeam,Men,GOLD
m11073,United States,cortina ampezzo,Bobsleigh,GameTeam,Men,GOLD
m11074,United States,garmisch,Bobsleigh,GameTeam,Men,SILVER
m11075,United States,garmisch,Bobsleigh,GameTeam,Men,SILVER
m11076,United States,garmisch,Bobsleigh,GameTeam,Men,BRONZE
m11077,United States,garmisch,Bobsleigh,GameTeam,Men,BRONZE
m11078,United States,lake placid,Bobsleigh,GameTeam,Men,GOLD
m11079,United States,lake placid,Bobsleigh,GameTeam,Men,GOLD
m11080,United States,lake placid,Bobsleigh,GameTeam,Men,SILVER
m11081,United States,lake placid,Bobsleigh,GameTeam,Men,SILVER
m11082,United States,lake placid,Bobsleigh,GameTeam,Men,BRONZE
m11083,United States,lake placid,Bobsleigh,GameTeam,Men,BRONZE
m11084,United States,oslo,Bobsleigh,GameTeam,Men,GOLD
m11085,United States,oslo,Bobsleigh,GameTeam,Men,SILVER
m11086,United States,oslo,Bobsleigh,GameTeam,Men,BRONZE
m11087,United States,pyeongchang,Bobsleigh,GameTeam,Men,GOLD
m11088,United States,pyeongchang,Bobsleigh,GameTeam,Men,GOLD
m11089,United States,salt lake city,Bobsleigh,GameTeam,Men,SILVER
m11090,United States,salt lake city,Bobsleigh,GameTeam,Men,SILVER
m11091,United States,salt lake city,Bobsleigh,GameTeam,Men,BRONZE
m11092,United States,salt lake city,Bobsleigh,GameTeam,Men,BRONZE
m11093,United States,sochi,Bobsleigh,GameTeam,Men,GOLD
m11094,United States,sochi,Bobsleigh,GameTeam,Men,SILVER
m11095,United States,sochi,Bobsleigh,GameTeam,Men,BRONZE
m11096,United States,sochi,Bobsleigh,GameTeam,Men,GOLD
m11097,United States,sochi,Bobsleigh,GameTeam,Men,GOLD
m11098,United States,sochi,Bobsleigh,GameTeam,Men,SILVER
m11099,United States,sochi,Bobsleigh,GameTeam,Men,SILVER
m11100,United States,st moritz,Bobsleigh,GameTeam,Men,BRONZE
m11101,United States,st moritz,Bobsleigh,GameTeam,Men,BRONZE
m11102,United States,st moritz,Bobsleigh,GameTeam,Men,GOLD
m11103,United States,st moritz,Bobsleigh,GameTeam,Men,SILVER
m11104,United States,st moritz,Bobsleigh,GameTeam,Men,BRONZE
m11105,United States,st moritz,Bobsleigh,GameTeam,Men,GOLD
m11106,United States,turin,Bobsleigh,GameTeam,Men,SILVER
m11107,United States,turin,Bobsleigh,GameTeam,Men,BRONZE
m11108,United States,vancouver,Bobsleigh,GameTeam,Men,GOLD
m11109,United States,vancouver,Bobsleigh,GameTeam,Men,SILVER
m11110,United States,vancouver,Bobsleigh,GameTeam,Men,BRONZE
m11111,United States,amsterdam,Boxing,Athlete,Men,BRONZE
m11112,United States,amsterdam,Boxing,Athlete,Men,GOLD
m11113,United States,amsterdam,Boxing,Athlete,Men,SILVER
m11114,United States,antwerp,Boxing,Athlete,Men,BRONZE
m11115,United States,antwerp,Boxing,Athlete,Men,GOLD
m11116,United States,antwerp,Boxing,Athlete,Men,SILVER
m11117,United States,antwerp,Boxing,Athlete,Men,BRONZE
m11118,United States,athens,Boxing,Athlete,Men,GOLD
m11119,United States,athens,Boxing,Athlete,Men,SILVER
m11120,United States,atlanta,Boxing,Athlete,Men,BRONZE
m11121,United States,atlanta,Boxing,Athlete,Men,GOLD
m11122,United States,atlanta,Boxing,Athlete,Men,SILVER
m11123,United States,atlanta,Boxing,Athlete,Men,BRONZE
m11124,United States,atlanta,Boxing,Athlete,Men,GOLD
m11125,United States,atlanta,Boxing,Athlete,Men,SILVER
m11126,United States,barcelona,Boxing,Athlete,Men,BRONZE
m11127,United States,barcelona,Boxing,Athlete,Men,GOLD
m11128,United States,barcelona,Boxing,Athlete,Men,SILVER
m11129,United States,beijing,Boxing,Athlete,Men,BRONZE
m11130,United States,berlin,Boxing,Athlete,Men,GOLD
m11131,United States,berlin,Boxing,Athlete,Men,SILVER
m11132,United States,helsinki,Boxing,Athlete,Men,BRONZE
m11133,United States,helsinki,Boxing,Athlete,Men,GOLD
m11134,United States,helsinki,Boxing,Athlete,Men,SILVER
m11135,United States,helsinki,Boxing,Athlete,Men,BRONZE
m11136,United States,helsinki,Boxing,Athlete,Men,GOLD
m11137,United States,london,Boxing,Athlete,Men,SILVER
m11138,United States,london,Boxing,Athlete,Men,BRONZE
m11139,United States,london,Boxing,Athlete,Men,GOLD
m11140,United States,los angeles,Boxing,Athlete,Men,SILVER
